fleet_id,vehicle,fuel_type,fuel_liters,dist_km,mpg,year,km_per_liter,litros_teoricos,co2_kg,vehicle_cat
94,CAR,D,2373.84,39388.5965,46.86,2014,16.59277647187679,2373.84,6361.891200000001,Car
93,CAR,D,3171.14,52475.74938,46.74,2014,16.547913173180625,3171.14,8498.655200000001,Car
374,MINIBUS,D,578.61,5275.41652,25.75,2014,9.11739603532604,578.61,1550.6748000000002,Bus
1264,SMALL VAN,D,48.63,646.95468,37.58,2014,13.303612584824183,48.63,130.32840000000002,Van
1263,SMALL VAN,D,305.41,3604.9216,33.34,2014,11.803548017419207,305.41,818.4988000000001,Van
1258,SMALL VAN,D,405.02,8519.84596,59.41,2014,21.035617895412575,405.02,1085.4536,Van
1267,SMALL VAN,D,162.86,1905.45856,33.05,2014,11.69997887756355,162.86,436.4648000000001,Van
1257,SMALL VAN,D,352.79,4696.05412,37.6,2014,13.311188298988066,352.79,945.4772000000002,Van
1262,SMALL VAN,D,87.53,717.76564,23.16,2014,8.200224380212498,87.53,234.58040000000003,Van
1266,SMALL VAN,D,390.36,5722.81304,41.41,2014,14.66034696177887,390.36,1046.1648,Van
1274,SMALL VAN,D,387.5,4374.18612,31.88,2014,11.288222245161291,387.5,1038.5,Van
1275,SMALL VAN,D,68.75,370.1482,33.56,2014,5.3839738181818175,68.75,184.25,Van
1942,FLATBACK,D,1408.12,10906.49718,21.88,2014,7.745431625145585,1408.12,3773.7616,Truck
973,SMALL VAN,D,27.71,362.1015,36.91,2014,13.067538794658967,27.71,74.26280000000001,Van
965,SMALL VAN,D,630.62,11167.21026,50.02,2014,17.708303352256507,630.6200000000001,1690.0616000000002,Van
968,SMALL VAN,D,40.27,735.46838,51.58,2014,18.26343133846536,40.27,107.92360000000002,Van
960,SMALL VAN,D,207.86,1495.07686,32.58,2014,7.1927107668623105,207.86,557.0648000000001,Van
980,SMALL VAN,D,540.15,9458.09118,49.46,2014,17.51011974451541,540.15,1447.602,Van
958,SMALL VAN,D,86.77,951.11994,30.96,2014,10.961391494756253,86.77,232.5436,Van
955,SMALL VAN,D,69.77,894.79304,36.22,2014,12.824896660455785,69.77,186.9836,Van
976,SMALL VAN,D,454.88,7251.68604,47.1,2014,15.94197599366866,454.88,1219.0784,Van
986,SMALL VAN,D,474.44,10806.7181,64.33,2014,22.777839347441194,474.44,1271.4992,Van
964,SMALL VAN,D,602.96,10587.84786,49.6,2014,17.559784828180973,602.96,1615.9328000000003,Van
954,SMALL VAN,D,756.45,8906.08756,33.25,2014,11.773531046334853,756.45,2027.2860000000003,Van
961,SMALL VAN,D,115.99,1609.34,39.19,2014,13.874816794551254,115.99,310.8532,Van
67,CAR,D,446.44,8318.67846,56.3,2014,18.63336273631395,446.44,1196.4592,Car
979,SMALL VAN,D,136.37,1411.39118,29.23,2014,10.349718999780011,136.37,365.4716,Van
972,SMALL VAN,D,130.84,1379.20438,29.77,2014,10.541152399877712,130.84,350.6512,Van
78967,SMALL VAN,D,177.04,2132.3755,34.02,2014,12.044597266154543,177.04,474.4672,Van
1952,FLATBACK,D,482.97,3352.25522,19.6,2014,6.940918110855747,482.97,1294.3596000000002,Truck
971,SMALL VAN,D,72.68,933.4172,36.27,2014,12.842834342322508,72.68,194.78240000000002,Van
975,SMALL VAN,D,35.12,410.3817,33.0,2014,11.685128132118452,35.12,94.1216,Van
853,SMALL VAN,D,887.18,10525.0836,33.51,2014,11.863526680042382,887.18,2377.6424,Van
994,SMALL VAN,D,897.86,11505.17166,36.19,2014,12.813992894215133,897.86,2406.2648000000004,Van
765,SMALL VAN,D,740.04,13166.01054,50.25,2014,17.79094446246149,740.04,1983.3072,Van
1884,LARGE VAN,D,2041.12,17795.0,24.62,2014,8.71825272399467,2041.12,5470.2016,Van
744,SMALL VAN,D,751.51,12034.64452,45.23,2014,16.013951271440167,751.51,2014.0468,Van
743,SMALL VAN,D,845.97,15668.534239999999,52.31,2014,18.52138283863494,845.97,2267.1996000000004,Van
1169,SMALL VAN,D,1576.31,18348.08534,32.88,2014,11.639896555880506,1576.31,4224.5108,Van
1160,SMALL VAN,D,1096.26,13281.88302,34.22,2014,12.115632258770729,1096.26,2937.9768000000004,Van
1150,SMALL VAN,D,1349.9,19151.146,40.07,2014,14.187084969256981,1349.9,3617.7320000000004,Van
1739ENE,MED VAN,D,1040.0,8453.86302,24.49,2014,8.128714442307693,1040.0,2787.2000000000003,Van
8546,SML SWEEPE,D,7238.73,13217.50942,5.16,2014,1.8259431447229004,7238.73,19399.7964,Truck
,SMALL VAN,D,840.05,9237.6116,31.06,2014,10.996502112969466,840.05,2251.334,Van
1158,SMALL VAN,D,1314.31,13106.46496,28.17,2014,9.972126028106002,1314.31,3522.3508,Van
1749,MED VAN,D,2862.56,25570.80326,25.23,2014,8.932844467888883,2862.56,7671.660800000001,Van
1148,SMALL VAN,D,875.11,9652.82132,31.15,2014,11.030409114282774,875.11,2345.2948,Van
1134,SMALL VAN,D,437.94,4823.19198,31.11,2014,11.01336251541307,437.94,1173.6792,Van
106,SMALL VAN,D,895.71,16275.25542,51.32,2014,18.170228556117493,895.71,2400.5028,Van
1133,SMALL VAN,D,932.3,10941.90266,33.15,2014,11.736461074761344,932.2999999999998,2498.564,Van
1164,SMALL VAN,D,1008.66,11643.5749,32.6,2014,11.543607261118712,1008.66,2703.2088,Van
1132,SMALL VAN,D,917.06,11217.0998,34.55,2014,12.23158768237629,917.06,2457.7208,Van
1135,SMALL VAN,D,1165.08,13233.60282,32.08,2014,11.35853574003502,1165.08,3122.4144,Van
1161,SMALL VAN,D,1154.11,14521.07482,35.54,2014,12.582054414223949,1154.11,3093.0148,Van
1136,SMALL VAN,D,840.14,9264.97038,31.15,2014,11.027888661413575,840.14,2251.5752,Van
1149,SMALL VAN,D,1229.31,12316.27902,28.3,2014,10.018855309075823,1229.31,3294.5508,Van
1166,SMALL VAN,D,1446.64,16120.75878,31.47,2014,11.143587056904273,1446.64,3876.9952000000003,Van
,SMALL VAN,D,841.93,9285.8918,31.15,2014,11.029291983894147,841.93,2256.3724,Van
1142,SMALL VAN,D,1777.01,20502.9916,32.59,2014,11.537915712348271,1777.01,4762.3868,Van
1165,SMALL VAN,D,1533.63,16843.35244,31.02,2014,10.982670161642638,1533.63,4110.1284000000005,Van
1141,SMALL VAN,D,1271.39,14440.60782,32.08,2014,11.358126003822587,1271.39,3407.3252000000007,Van
1168,SMALL VAN,D,1426.81,15631.51942,30.94,2014,10.95557181404672,1426.81,3823.8508,Van
1167,SMALL VAN,D,1007.38,9516.02742,26.68,2014,9.446313625444223,1007.3799999999999,2699.7784,Van
1143,SMALL VAN,D,576.19,16185.13238,79.34,2014,28.08992238671271,576.19,1544.1892000000003,Van
1159,SMALL VAN,D,1080.43,12979.3271,33.93,2014,12.013112464481734,1080.43,2895.5524000000005,Van
1146,SMALL VAN,D,1410.57,15637.95678,31.31,2014,11.086267806631362,1410.57,3780.3276,Van
1144,SMALL VAN,D,876.12,8416.8482,27.13,2014,9.606958179244852,876.12,2348.0016,Van
1162,SMALL VAN,D,1576.36,17942.53166,32.15,2014,11.382255106701516,1576.36,4224.6448,Van
1139,SMALL VAN,D,1188.63,14337.610059999999,34.07,2014,12.062298663166837,1188.63,3185.5284000000006,Van
1140,SMALL VAN,D,1180.52,13745.37294,32.89,2014,11.643490106054958,1180.52,3163.7936,Van
1890,LARGE VAN,D,2312.64,23206.6828,28.34,2014,10.034714784834648,2312.64,6197.8752,Van
1137,SMALL VAN,D,1058.74,12671.94316,33.81,2014,11.968890530252942,1058.74,2837.4232,Van
1741ENE,MED VAN,D,1276.88,11032.0257,24.4,2014,8.639829662928387,1276.88,3422.0384000000004,Van
1742ENE,MED VAN,D,1070.48,9583.6197,25.29,2014,8.952637788655556,1070.48,2868.8864000000003,Van
1919,FLATBACK,D,1786.07,14665.91542,24.0,2014,8.211276948831793,1786.0699999999997,4786.6676,Truck
920,SMALL VAN,D,587.32,7372.3865399999995,35.45,2014,12.552588946400597,587.32,1574.0176000000001,Van
919,SMALL VAN,D,577.64,7726.44134,37.78,2014,13.375876566719757,577.64,1548.0752,Van
918,SMALL VAN,D,455.69,5759.82786,35.7,2014,12.639794289977836,455.69000000000005,1221.2492,Van
942,SMALL VAN,D,955.59,14424.51442,42.63,2014,15.094877949748321,955.59,2560.9812,Van
987,SMALL VAN,D,324.09,3801.2610799999998,33.13,2014,11.729029220278317,324.09,868.5612,Van
993,SMALL VAN,D,865.66,10552.44238,34.43,2014,12.19005427072985,865.66,2319.9688,Van
989,SMALL VAN,D,793.42,9385.67088,33.41,2014,11.829385294043508,793.42,2126.3656,Van
718,SMALL VAN,D,873.99,15578.4112,50.34,2014,17.82447304889072,873.99,2342.2932,Van
717,SMALL VAN,D,622.88,11429.53268,51.83,2014,18.349493770870794,622.88,1669.3184,Van
719,SMALL VAN,D,584.9,9997.22008,48.28,2014,17.092186835356472,584.9,1567.532,Van
1719,MED VAN,D,1693.47,13648.81254,22.76,2014,8.05967188081277,1693.4699999999998,4538.4996,Van
1717,MED VAN,D,2633.94,23946.9792,25.68,2014,9.091695027221578,2633.94,7058.9592,Van
1469,MED VAN,D,2342.92,28747.64042,34.66,2014,12.27000513035016,2342.92,6279.025600000001,Van
741,SMALL VAN,D,253.69,5209.43358,58.0,2014,20.534642989475344,253.69,679.8892000000001,Van
1303ENE,MED VAN,D,905.83,7689.42652,25.83,2014,8.488818564189748,905.8300000000002,2427.6244,Van
1304ENE,MED VAN,D,1343.52,12408.0114,26.08,2014,9.235449714183638,1343.5199999999998,3600.6336,Van
1305ENE,MED VAN,D,908.3,8925.39964,29.71,2014,9.82648864912474,908.3,2434.244,Van
1307ENE,MED VAN,D,1353.04,24756.47722,51.68,2014,18.296929299946786,1353.04,3626.1472000000003,Van
1306ENE,MED VAN,D,807.87,8062.7934,30.48,2014,9.980310445987596,807.87,2165.0916,Van
1308ENE,MED VAN,D,1156.71,13835.49598,33.78,2014,11.961075792549558,1156.71,3099.9828,Van
1311ENE,MED VAN,D,1324.94,15132.62402,32.26,2014,11.421365510891059,1324.94,3550.8392000000003,Van
1310ENE,MED VAN,D,2798.07,34068.11846,34.39,2014,12.175577615999599,2798.07,7498.8276000000005,Van
1312ENE,MED VAN,D,322.12,3460.081,30.34,2014,10.741590090649447,322.12,863.2816,Van
1314ENE,MED VAN,D,1065.08,10554.05172,27.99,2014,9.909163368009915,1065.08,2854.4144,Van
1320ENE,MED VAN,D,260.01,1820.16354,26.36,2014,7.000359755394023,260.01,696.8268,Van
1315ENE,MED VAN,D,245.55,2517.00776,28.95,2014,10.250489757686825,245.55,658.0740000000001,Van
1316ENE,MED VAN,D,1357.42,14862.2549,32.0,2014,10.948899308983217,1357.42,3637.8856000000005,Van
1321ENE,MED VAN,D,1118.74,10306.21336,26.02,2014,9.21234009689472,1118.74,2998.2232000000004,Van
1322ENE,MED VAN,D,1564.22,17264.99952,31.17,2014,11.037449668205241,1564.22,4192.109600000001,Van
1324ENE,MED VAN,D,1043.42,10583.01984,28.65,2014,10.142626976672865,1043.42,2796.3656000000005,Van
1325ENE,MED VAN,D,1235.52,18124.38708,41.43,2014,14.669440462315462,1235.52,3311.1936,Van
1317ENE,MED VAN,D,1162.62,13069.45014,31.75,2014,11.241377354595656,1162.62,3115.8215999999998,Van
1318ENE,MED VAN,D,978.2,14752.81978,42.6,2014,15.081598630136986,978.2,2621.5760000000005,Van
1332ENE,MED VAN,D,1376.74,16688.8558,34.24,2014,12.12200982030013,1376.74,3689.6632000000004,Van
1330ENE,MED VAN,D,249.61,2216.06118,31.65,2014,8.878094547494092,249.60999999999999,668.9548000000001,Van
1331ENE,MED VAN,D,89.6,197.94882,22.73,2014,2.209250223214286,89.6,240.128,Van
1327ENE,MED VAN,D,2449.91,61663.47144,71.09,2014,25.16968845386157,2449.91,6565.7588,Van
1328ENE,MED VAN,D,777.62,8043.48132,29.22,2014,10.343717136904914,777.6200000000001,2084.0216,Van
1329ENE,MED VAN,D,1498.56,16518.26576,31.13,2014,11.022759021994448,1498.56,4016.1408,Van
1302ENE,MED VAN,D,2721.42,23681.4381,24.58,2014,8.701868179112374,2721.42,7293.405600000001,Van
1301ENE,MED VAN,D,1820.49,16616.4355,25.78,2014,9.127452224401123,1820.4899999999998,4878.9132,Van
1504,MED VAN,D,1817.06,19999.26818,32.24,2014,11.006388440667893,1817.0599999999997,4869.7208,Van
1027,SMALL VAN,D,1014.51,10723.03242,31.29,2014,10.569666558239938,1014.51,2718.8868,Van
1028,SMALL VAN,D,1110.99,14212.08154,37.78,2014,12.792267743184006,1110.99,2977.4532000000004,Van
1029,SMALL VAN,D,1118.57,15961.43412,42.12,2014,14.2694995574707,1118.57,2997.7676,Van
1030,SMALL VAN,D,646.28,7655.63038,36.17,2014,11.845686668317137,646.28,1732.0304,Van
4410,3 AXLE BIN,D,18767.34,22734.0,3.43,2014,1.2113597345175182,18767.34,50296.4712,Truck
4402,3 AXLE BIN,D,17219.59,17823.0,2.92,2014,1.035042065461489,17219.59,46148.501200000006,Truck
4401,3 AXLE BIN,D,17765.92,19758.0,3.14,2014,1.112129290236588,17765.92,47612.6656,Truck
4408,3 AXLE BIN,D,18180.98,18788.0,2.93,2014,1.0333876391701657,18180.98,48725.0264,Truck
4405,3 AXLE BIN,D,18258.55,19365.0,3.0,2014,1.0605990070405371,18258.55,48932.914000000004,Truck
4406,3 AXLE BIN,D,18150.45,19388.0,3.02,2014,1.0681828825180641,18150.45,48643.206000000006,Truck
4407,3 AXLE BIN,D,17592.85,18421.0,2.96,2014,1.0470731007198948,17592.85,47148.837999999996,Truck
4404,3 AXLE BIN,D,18836.39,18481.0,2.77,2014,0.9811327966770703,18836.39,50481.525200000004,Truck
4415,3 AXLE BIN,D,13263.36,18185.0,3.91,2014,1.3710703773402817,13263.36,35545.804800000005,Truck
4416,3 AXLE BIN,D,19238.99,23393.0,3.46,2014,1.2159162201342169,19238.99,51560.493200000004,Truck
4411,3 AXLE BIN,D,16474.34,18204.0,3.12,2014,1.1049911559431211,16474.34,44151.2312,Truck
4412,3 AXLE BIN,D,17320.78,17890.0,2.92,2014,1.0328634160817238,17320.78,46419.6904,Truck
4403,3 AXLE BIN,D,19029.22,20680.0,3.07,2014,1.0867497459170685,19029.22,50998.30960000001,Truck
4409,3 AXLE BIN,D,20319.82,22915.0,3.19,2014,1.127716682529668,20319.82,54457.117600000005,Truck
4413,3 AXLE BIN,D,10986.66,11660.0,3.0,2014,1.0612870517518518,10986.66,29444.2488,Truck
1405,MED VAN,D,810.13,8758.02828,32.98,2014,10.810645550714083,810.13,2171.1484,Van
1862,LARGE VAN,D,1176.31,10642.56542,25.55,2014,9.047415579226566,1176.31,3152.5108,Van
928,SMALL VAN,D,448.65,5227.13632,32.91,2014,11.65081092165385,448.65,1202.382,Van
355,MINIBUS,D,394.21,5549.00432,47.74,2014,14.076264731995638,394.21,1056.4828,Bus
72,MPV,D,240.03,2389.8699,28.12,2014,9.956546681664792,240.03000000000003,643.2804,Bus
2211,LARGE VAN,D,1794.24,16096.61868,25.34,2014,8.971274010165864,1794.24,4808.5632000000005,Van
366,MED VAN,D,1870.79,16959.0,25.6,2014,9.06515429310612,1870.7900000000002,5013.7172,Van
1110,SMALL VAN,D,599.49,7784.37758,36.68,2014,12.984999883234083,599.49,1606.6332000000002,Van
424,WELFARE,D,6009.16,24552.0,11.54,2014,4.085762402731829,6009.160000000001,16104.5488,Bus
428,WELFARE,D,6398.7,26449.0,11.67,2014,4.133495866347852,6398.7,17148.516,Bus
426,WELFARE,D,6761.58,27819.0,11.62,2014,4.114275065886967,6761.58,18121.0344,Bus
427,WELFARE,D,9865.83,44760.0,12.81,2014,4.536871200902509,9865.83,26440.4244,Bus
425,WELFARE,D,10656.52,51466.0,13.64,2014,4.82953159192682,10656.52,28559.4736,Bus
85,MPV,D,970.45,,,2014,,,2600.8060000000005,Bus
81,MPV,D,640.67,7248.46736,31.96,2014,11.313886025566985,640.67,1716.9956,Bus
1735,MED VAN,D,1813.52,17226.37536,26.83,2014,9.498861528960253,1813.52,4860.2336000000005,Van
84,MPV,D,1358.66,18315.89854,38.41,2014,13.480855063076852,1358.66,3641.2088000000003,Bus
82,MPV,D,2244.79,26745.62146,33.65,2014,11.914531631021164,2244.79,6016.037200000001,Bus
83,MPV,D,1802.85,20055.59508,31.42,2014,11.124383659206257,1802.85,4831.638,Bus
1344EHE,LARGE VAN,D,1071.24,11165.60092,31.34,2014,10.42306198424256,1071.24,2870.9232,Van
1341ENE,LARGE VAN,D,845.0,8474.78444,28.33,2014,10.029330698224852,845.0,2264.6,Van
1349ENE,LARGE VAN,D,1339.26,14395.5463,30.36,2014,10.748880949180892,1339.26,3589.2168,Van
1348ENE,LARGE VAN,D,1465.51,15906.71656,32.01,2014,10.854048460945338,1465.51,3927.5668,Van
1347ENE,LARGE VAN,D,688.72,6739.91592,30.52,2014,9.786148100824718,688.72,1845.7696,Van
285,WELFARE,D,3444.87,23932.49514,19.87,2014,6.9472854244136935,3444.87,9232.2516,Bus
1189,SMALL VAN,D,1482.21,22047.958,43.5,2014,14.875056840798536,1482.21,3972.3228000000004,Van
1185,SMALL VAN,D,401.0,4613.97778,37.22,2014,11.506179002493766,401.0,1074.68,Van
3113,LARGE TIPP,D,69.43,,,2014,,,186.07240000000002,Truck
3115,LARGE TIPP,D,1099.69,7496.30572,20.34,2014,6.816744464349044,1099.69,2947.1692000000003,Truck
287,WELFARE,D,3350.91,24936.7233,21.42,2014,7.441776502502306,3350.91,8980.4388,Bus
3114,LARGE TIPP,D,926.21,5177.24678,16.96,2014,5.589711598881463,926.2100000000002,2482.2428000000004,Truck
286,WELFARE,D,3120.19,22533.97868,20.82,2014,7.22198926347434,3120.19,8362.1092,Bus
1192,SMALL VAN,D,234.49,2352.85508,35.89,2014,10.033925028785875,234.49,628.4332,Van
1042,SMALL VAN,D,549.08,7375.60522,41.87,2014,13.432660486632184,549.08,1471.5344000000002,Van
1053,SMALL VAN,D,468.34,6862.22576,47.16,2014,14.652230772515695,468.34,1255.1512,Van
1046,SMALL VAN,D,113.16,1791.19542,85.08,2014,15.828874337221635,113.16,303.2688,Van
1180,SMALL VAN,D,696.73,9104.03638,40.13,2014,13.06680691229027,696.73,1867.2364000000002,Van
1181,SMALL VAN,D,565.81,6664.27694,37.07,2014,11.778294727912197,565.81,1516.3708,Van
1064,SMALL VAN,D,469.86,6376.20508,43.18,2014,13.570436044779296,469.86,1259.2248000000002,Van
1061,SMALL VAN,D,281.69,4457.8718,55.99,2014,15.825452802726401,281.69,754.9292,Van
1052,SMALL  VAN,D,364.05,6036.63434,55.53,2014,16.581882543606646,364.05,975.6540000000001,Van
1054,SMALL VAN,D,581.22,8444.20698,45.55,2014,14.528417776401364,581.22,1557.6696000000002,Van
288,WELFARE,D,3212.65,23921.22976,21.41,2014,7.445949530761209,3212.65,8609.902,Bus
1055,SMALL VAN,D,555.35,9348.65606,52.99,2014,16.833809417484467,555.35,1488.3380000000002,Van
1056,SMALL VAN,D,476.09,6073.64916,40.96,2014,12.757355037913,476.09000000000003,1275.9212,Van
1058,SMALL VAN,D,696.34,9190.94074,40.63,2014,13.198926874802538,696.34,1866.1912000000002,Van
1059,SMALL VAN,D,838.78,11619.434799999999,41.99,2014,13.852779989985454,838.78,2247.9304,Van
1893,LARGE VAN,D,775.65,6133.19474,24.38,2014,7.907167846322439,775.65,2078.742,Van
1895,LARGE VAN,D,2111.0,17573.9928,24.26,2014,8.32496106110848,2111.0,5657.4800000000005,Van
1896,LARGE VAN,D,2121.14,17408.23078,23.91,2014,8.2070164062721,2121.14,5684.6552,Van
1485,MED VAN,D,1214.83,15217.91904,37.38,2014,12.526788966357435,1214.83,3255.7444,Van
1486,MED VAN,D,1150.71,15143.8894,39.4,2014,13.160474315857167,1150.71,3083.9028000000003,Van
1060,SMALL VAN,D,651.31,9994.0014,47.5,2014,15.344461777033978,651.31,1745.5108,Van
1062,SMALL VAN,D,836.54,10866.26368,39.38,2014,12.989532694192746,836.54,2241.9272,Van
1065,SMALL VAN,D,341.73,4411.20094,41.59,2014,12.908439235653876,341.73,915.8364000000001,Van
1066,SMALL VAN,D,211.69,2547.58522,45.26,2014,12.034509046246871,211.68999999999997,567.3292,Van
1063,SMALL VAN,D,833.21,11411.82994,41.53,2014,13.696222968999411,833.21,2233.0028,Van
1043,SMALL VAN,D,734.96,10900.05982,44.98,2014,14.830820480026123,734.96,1969.6928000000003,Van
1188,SMALL VAN,D,1149.33,16881.976599999998,43.38,2014,14.688537321743972,1149.33,3080.2044,Van
1186,SMALL VAN,D,1322.8,18158.18322,40.1,2014,13.727081357726036,1322.8,3545.1040000000003,Van
1190,SMALL VAN,D,860.1,11471.37552,39.51,2014,13.337257900244158,860.1,2305.068,Van
1187,SMALL VAN,D,1352.14,18031.04536,39.11,2014,13.335191148845533,1352.14,3623.7352000000005,Van
3311,LIBRARY BU,D,378.88,1257.0,12.9,2014,3.317673141891892,378.88,1015.3984,Bus
289,WELFARE,D,3478.46,25240.88856,20.85,2014,7.256340035532966,3478.46,9322.2728,Bus
78041,MINIBUS,D,329.46,2835.65708,24.31,2014,8.606984398713045,329.46,882.9528,Bus
1412,MED VAN,D,764.85,8994.60126,33.22,2014,11.759954579329278,764.85,2049.7980000000002,Van
1418,MED VAN,D,604.65,5223.91764,24.4,2014,8.639572711485984,604.65,1620.462,Van
1294,SMALL VAN,D,1684.67,21784.02624,36.52,2014,12.93073791306309,1684.67,4514.9156,Van
1411,MED VAN,D,1039.95,10298.16666,27.97,2014,9.902559411510168,1039.95,2787.0660000000003,Van
1410,MED VAN,D,316.8,3007.85646,26.82,2014,9.494496401515152,316.8,849.0240000000001,Van
1416,MED VAN,D,1023.2,9961.8146,27.5,2014,9.73594077404222,1023.2,2742.1760000000004,Van
933,SMALL VAN,D,194.85,2473.55558,35.86,2014,12.694665537593021,194.85,522.198,Van
934,SMALL VAN,D,331.39,4519.02672,38.52,2014,13.636581429735358,331.39,888.1252000000001,Van
937,SMALL VAN,D,173.87,2718.17526,44.16,2014,15.633377005808937,173.87,465.9716,Van
757,SMALL VAN,D,406.33,6725.43186,51.98,2014,16.55164979204095,406.33,1088.9644,Van
750,SMALL VAN,D,602.29,11231.58386,52.67,2014,18.64813272675954,602.29,1614.1372,Van
752,SMALL VAN,D,590.32,8986.55456,43.0,2014,15.223191760401138,590.32,1582.0576000000003,Van
2644,MED TIPPER,D,1158.67,8420.06688,21.74,2014,7.267010348071495,1158.67,3105.2356000000004,Truck
754,SMALL VAN,D,183.69,3133.38498,48.18,2014,17.058005226196308,183.69,492.28920000000005,Van
755,SMALL VAN,D,253.33,3262.13218,41.82,2014,12.877006986934038,253.33,678.9244000000001,Van
751,SMALL VAN,D,50.0,439.34982,24.82,2014,8.7869964,50.00000000000001,134.0,Van
936,SMALL VAN,D,133.36,1580.37188,33.47,2014,11.850419016196758,133.36,357.4048000000001,Van
1453,MED VAN,D,1443.02,13830.66796,27.07,2014,9.58452963922884,1443.02,3867.2936,Van
1875,MED VAN,D,2007.21,18013.0,25.35,2014,8.974148195754305,2007.2100000000003,5379.322800000001,Van
2220,LARGE VAN,D,2127.51,16515.04708,21.92,2014,7.762617839634125,2127.51,5701.726800000001,Van
1876,LARGE VAN,D,2036.5,15237.0,21.13,2014,7.481954333415173,2036.5,5457.820000000001,Van
368,MINIBUS,D,2511.22,19323.0,21.73,2014,7.694666337477402,2511.22,6730.0696,Bus
79,CAR,D,807.55,11439.18872,43.22,2014,14.16530087301096,807.55,2164.234,Car
YG60ZBX,SMALL VAN,D,926.76,12441.80754,37.92,2014,13.425058850187751,926.76,2483.7168,Van
YG62LGL,LARGE VAN,D,675.79,5275.41652,22.05,2014,7.806295624380355,675.79,1811.1172,Van
1333ENE,MED VAN,D,1330.54,13037.26334,27.68,2014,9.798475310776075,1330.5400000000002,3565.8472,Van
1336ENE,MED VAN,D,843.7,8609.969,31.23,2014,10.205012445181936,843.7,2261.1160000000004,Van
1335ENE,MED VAN,D,1022.62,10694.0643,29.54,2014,10.457515303827424,1022.6199999999999,2740.6216000000004,Van
1337ENE,MED VAN,D,520.0,6382.64244,34.67,2014,12.274312384615383,520.0,1393.6000000000001,Van
1031,SMALL VAN,D,935.13,12647.80306,40.28,2014,13.525181589725493,935.13,2506.1484,Van
1032,SMALL VAN,D,931.06,10518.64624,33.66,2014,11.297495585676542,931.06,2495.2408,Van
1033,SMALL VAN,D,837.47,10370.58696,37.14,2014,12.383233978530575,837.47,2244.4196,Van
1034,SMALL VAN,D,1279.14,15843.9523,36.6,2014,12.386409853495318,1279.14,3428.0952000000007,Van
1035,SMALL VAN,D,916.32,11707.9485,37.78,2014,12.777139536406496,916.3199999999999,2455.7376000000004,Van
1036,SMALL VAN,D,733.77,9165.1913,37.6,2014,12.490550581244806,733.77,1966.5036,Van
